,Net profit before tax/Paid-in capital,ROA(C) before interest and depreciation before interest,Liability to Equity,Current Liabilities/Equity,Borrowing dependency,Current Liability to Equity,ROA(B) before interest and depreciation after tax,Persistent EPS in the Last Four Seasons,Inventory and accounts receivable/Net value,ROA(A) before interest and % after tax,Clusters
1598,0.145373652062439,0.425681275288841,0.279250608985715,0.331719326177771,0.37339487298779,0.331719326177771,0.470314256651855,0.191736787368819,0.396350326825406,0.450556040122111,1
1599,0.171548148706734,0.477160824842783,0.277755713078519,0.329823893888457,0.37289608417229,0.329823893888457,0.528347341934793,0.215751158173395,0.401930272780983,0.544646750981247,1
1600,0.162076766458035,0.464632184468386,0.282791273306184,0.334294582057293,0.381205503228707,0.334294582057293,0.524010921355533,0.210834830292143,0.405562261613053,0.532817269952028,1
1601,0.157642711711032,0.408716423731292,0.275615294618801,0.32709432719992,0.370009595533715,0.32709432719992,0.462337384228278,0.201474898364375,0.397061719695133,0.472470562581771,1
1602,0.174014026091547,0.508068054404524,0.282910044944755,0.331882385628198,0.378702612266626,0.331882385628198,0.553937576958081,0.220100217452964,0.398638573570214,0.554350196249455,1
1603,0.186954226679738,0.546921464437186,0.275463100372484,0.326625964739256,0.370236622730008,0.326625964739256,0.579313667755233,0.22917651507989,0.396123913652178,0.589238988225033,3
1604,0.170733730487897,0.489786964364062,0.298939412639172,0.353081147564835,0.398379048185684,0.353081147564835,0.536484822527973,0.215372979105606,0.429048944097382,0.551679023113825,1
1605,0.168252771284217,0.470774630721981,0.275398668764542,0.326911302096324,0.36963718146295,0.326911302096324,0.52620589967343,0.214616620970029,0.395870706020581,0.533307893589185,3
1606,0.17787497172159,0.524204163213572,0.275642339137845,0.327058938681476,0.36963718146295,0.327058938681476,0.566518550243589,0.223031105228326,0.397695408635586,0.568087658089839,3
1607,0.168071789457809,0.471554623897041,0.277234904521436,0.328220190284399,0.371337089533711,0.328220190284399,0.52449274586434,0.214616620970029,0.397949955990102,0.53287178368949,1
1608,0.153985370635699,0.490274460098474,0.276844388274308,0.327791385187422,0.372665701894279,0.327791385187422,0.522618983885647,0.195140398978917,0.394761415444058,0.475686873092019,1
1609,0.190709599577709,0.514064251937795,0.281734810656463,0.333499231312219,0.373929449341621,0.333499231312219,0.55602548316291,0.234376477261984,0.40630982700158,0.57168556476232,1
1610,0.163004298318377,0.437917418222591,0.278896554775269,0.331292784908353,0.36963718146295,0.331292784908353,0.491675143208951,0.206013047177839,0.39763780055009,0.512538159616223,3
1611,0.170590453208657,0.481889533466582,0.285553436207527,0.338451690589463,0.380680992120031,0.338451690589463,0.532951442796724,0.217358419211497,0.412436379907907,0.544592237243785,1
1612,0.162016439182565,0.424365036805928,0.27833589628482,0.329525123642134,0.37141872985553,0.329525123642134,0.47641736709674,0.206013047177839,0.402440707212934,0.476940689053642,3
1613,0.187836513083478,0.468580899917126,0.278915405239657,0.329186452774928,0.374307455215251,0.329186452774928,0.508806681299855,0.204689420440579,0.401607399557624,0.59092891408635,1
1614,0.16124726642033,0.464437186174621,0.281562888708574,0.333948289956539,0.378576237521892,0.333948289956539,0.516783553723433,0.207525763448993,0.406553656572748,0.524858264282599,1
1615,0.16920292587286,0.484375761712085,0.285669109471743,0.339243402435188,0.383987984334005,0.339243402435188,0.533647411531667,0.215278434338659,0.420521607721091,0.54382904491932,1
1616,0.169331121333233,0.49919563203822,0.283239223203246,0.332315114958886,0.381922372355916,0.332315114958886,0.544889983403823,0.214900255270871,0.401691802101489,0.543174880069778,1
1617,0.185234899328859,0.515965485302004,0.280227294127145,0.332827732984887,0.370142680441887,0.332827732984887,0.558006317254671,0.229460149380732,0.412305087061894,0.571740078499782,1
1618,0.157039438956338,0.414322624677034,0.275449739880538,0.326980822919111,0.369901114558147,0.326980822919111,0.46827988650356,0.200907629762693,0.402191518750092,0.48102921936328,3
1619,0.217200814418219,0.58782235655438,0.278083728618297,0.33031459265561,0.371006054804142,0.33031459265561,0.619626318325392,0.260943556774133,0.403847416277366,0.629034016572176,3
1620,0.162808234673102,0.45766099546629,0.282529830733825,0.33520912359875,0.374504286676076,0.33520912359875,0.515766368649285,0.210362106457408,0.407924193118379,0.522950283471435,1
1621,0.16358494834477,0.447911080778043,0.276860703741808,0.328480660552029,0.37194100424306,0.328480660552029,0.515819904705819,0.212631180864139,0.399513412635999,0.523767989533362,3
1622,0.17473795339718,0.502461853458782,0.27567116967066,0.327346992185869,0.36963718146295,0.327346992185869,0.574067134214894,0.226907440673159,0.396839325690661,0.579044919319669,3
1623,0.164120352914562,0.439916150733681,0.275145363437556,0.326725949646276,0.369703164736749,0.326725949646276,0.489266020664918,0.208376666351517,0.393767341038526,0.504252071522024,3
1624,0.139190106326823,0.358114366499293,0.275259333884833,0.326789239343177,0.369639418184096,0.326789239343177,0.433909738208684,0.187009549021462,0.396071664458357,0.369984736153511,1
1625,0.163758389261745,0.480134548822698,0.280925451373643,0.330833330726146,0.37768266742417,0.330833330726146,0.524653354033942,0.207714852982887,0.404603020003403,0.526275621456607,1
1626,0.17365206243873,0.494613172134744,0.281188736054807,0.334044708478786,0.372532616986108,0.334044708478786,0.543444509877402,0.21991112791907,0.410603638955391,0.54977104230266,1
1627,0.171306839604856,0.518890459708478,0.277652747290479,0.32861764802438,0.373437370689559,0.32861764802438,0.560576047968307,0.216602061075919,0.397246601457886,0.542629742695159,1
1628,0.176178267099012,0.5023643543119,0.279295867129803,0.330985854567657,0.373904845409018,0.330985854567657,0.549761764548423,0.222085657558854,0.40162883512432,0.563181421718273,1
1629,0.1693462031521,0.480670794130551,0.279646783113422,0.329245759782326,0.375726654782222,0.329245759782326,0.529846351517747,0.214900255270871,0.402533148094311,0.543501962494549,1
1630,0.132026242364829,0.35284941256764,0.275697507968965,0.327357239585682,0.36963718146295,0.327357239585682,0.391883933829434,0.167060603195613,0.396256546221111,0.40225686873092,3
1631,0.144144483824749,0.418076341832009,0.278274935214867,0.328448844151694,0.3746228328968,0.328448844151694,0.47234862680015,0.190224071097665,0.396486978563094,0.466855647623201,1
1632,0.170462257748284,0.487836981426413,0.276943789289729,0.327810659141971,0.372119941934719,0.327810659141971,0.539429305637347,0.216885695376761,0.398244695032173,0.543283907544701,3
1633,0.184789985672272,0.51542923999415,0.280064805555877,0.32937180814817,0.376932247479774,0.32937180814817,0.56127201670325,0.231729223787463,0.398479146542912,0.569668556476232,1
1634,0.173131739687806,0.522595427290011,0.279707233342923,0.327963378998942,0.376443523909431,0.327963378998942,0.57112265110552,0.220951120355488,0.399817529738499,0.559965111208024,1
1635,0.182437221928965,0.513576756203383,0.279786014493097,0.330532232043229,0.372655636649123,0.330532232043229,0.558541677820012,0.228136522643472,0.399699634121671,0.567760575665068,1
1636,0.158713520850615,0.391459074733096,0.284149726766105,0.332250362381341,0.382323863801576,0.332250362381341,0.427271267198458,0.192020421669661,0.399206616087661,0.472525076319232,1
1637,0.170251112284142,0.47667332910837,0.285476179748419,0.338021741837482,0.38085992981169,0.338021741837482,0.525777611221157,0.215656613406448,0.422616934365634,0.541648495420846,1
1638,0.157386320790287,0.480427046263345,0.29237460787879,0.345465254586042,0.388529646620426,0.345465254586042,0.528561486160929,0.195802212347547,0.412625280839417,0.512211077191452,1
1639,0.144913656586984,0.438453663530444,0.282434527241739,0.333495245360367,0.37932777582686,0.333495245360367,0.485197280368328,0.185969556585043,0.401738692403637,0.472307021369385,1
1640,0.138933715406078,0.432116218983084,0.291671418222584,0.346728400110852,0.384378292173936,0.346728400110852,0.472402162856684,0.169518767136239,0.408737404929912,0.480047972088966,1
1641,0.158758766307217,0.439916150733681,0.283426126050185,0.330522628327373,0.378779779146154,0.330522628327373,0.485464960650998,0.196274936182282,0.403444159678895,0.499073266463149,1
1642,0.177754317170651,0.496953151659923,0.276230188753648,0.328040792137051,0.370323854854691,0.328040792137051,0.549172867926549,0.225772903469793,0.396348987102488,0.562636284343655,3
1643,0.188213558555162,0.525764149563691,0.281797114621162,0.331284391612593,0.374913606645746,0.331284391612593,0.579634884094438,0.240616431880495,0.404694121161861,0.582206716092455,1
1644,0.170492421386019,0.491103202846975,0.275947105766033,0.327037222172739,0.370559828935567,0.327037222172739,0.539696985920017,0.216129337241184,0.397712825033527,0.539467945922372,1
1645,0.223361737425534,0.551747672207868,0.281172108638868,0.330697181273587,0.374256010628899,0.330697181273587,0.600085657690455,0.275787085184835,0.406927439267011,0.612516354121239,3
1646,0.166088530276751,0.462925949397943,0.277558156275428,0.328397085491812,0.373916029014747,0.328397085491812,0.51228652497457,0.210645740758249,0.396829947630231,0.525130832969908,1
1647,0.191229922328633,0.532394091551699,0.278183902960836,0.32871595377482,0.373132058253166,0.32871595377482,0.57979549226404,0.237401909804292,0.402306734921084,0.590656345399041,1
1648,0.189865017721137,0.497440647394335,0.28186893580743,0.332899507145652,0.37661463307708,0.332899507145652,0.541945500294448,0.233147395291671,0.411270820968807,0.559310946358482,1
1649,0.176004826182038,0.519426705016331,0.279833070641089,0.328639930881651,0.377228613031585,0.328639930881651,0.572246908292735,0.225489269168951,0.39979877361764,0.56634321849106,1
1650,0.186169972098635,0.497586896114659,0.285115038318627,0.332823861425183,0.381749026467121,0.332823861425183,0.541945500294448,0.228609246478207,0.417370579416765,0.560891844744876,1
1651,0.171427494155795,0.466825915273241,0.275149569566485,0.32640218737226,0.36963718146295,0.32640218737226,0.518336099362921,0.214994800037818,0.395203524007165,0.537559965111208,3
1652,0.161284970967499,0.463364695558914,0.280211890220482,0.331434933052547,0.373918265735892,0.331434933052547,0.511322875956957,0.205823957643944,0.403871531289899,0.507795464457043,1
1653,0.205240932056406,0.546043972115244,0.277633604989064,0.328564549742485,0.370042027990328,0.328564549742485,0.596177525563467,0.255554505058145,0.397257319241235,0.609409071085914,3
1654,0.166902948495589,0.506069321893433,0.28350360374144,0.329503844417288,0.382216501186581,0.329503844417288,0.552706247657798,0.213103904698875,0.398507280724201,0.53347143480157,1
1655,0.171065530502979,0.521181689660216,0.276308119986679,0.32711317619321,0.371293473471369,0.32711317619321,0.567482199261202,0.217547508745391,0.39604219055415,0.546118621892717,1
1656,0.174918935223588,0.539999025008531,0.277421608793807,0.329507810956552,0.36963718146295,0.329507810956552,0.591894641040741,0.22189656802496,0.3981669911029,0.586567815089402,3
1657,0.175755976170726,0.497343148247453,0.279904193939528,0.331289426780922,0.372018171122588,0.331289426780922,0.542266716633653,0.220100217452964,0.404095265017289,0.549443959877889,1
1658,0.148880174949099,0.448739823526544,0.281438452853767,0.332100014001353,0.378617616863088,0.332100014001353,0.48653568178168,0.190602250165453,0.402492956406756,0.459877889228085,1
1659,0.174149762461353,0.499000633744455,0.275787240103854,0.327475897416078,0.370010713894288,0.327475897416078,0.555008298088763,0.221707478491065,0.402880136330204,0.563126907980811,3
1660,0.179164467234749,0.512358016867352,0.280945335449547,0.332746592137259,0.373869057870686,0.332746592137259,0.556828524010921,0.224260187198639,0.399250826943971,0.551079372001744,1
1661,0.143624161073826,0.352703163847316,0.276698090461267,0.328533922233975,0.371654703936406,0.328533922233975,0.392526366507843,0.184929564148624,0.394967732773508,0.393262102049716,1
1662,0.19874820903401,0.541559011358651,0.27945640130961,0.329144752508603,0.371634573446094,0.329144752508603,0.579581348037904,0.242507327219438,0.395930993551914,0.595780636720454,1
1663,0.183877535630797,0.508214303124848,0.281886514868149,0.334927134008735,0.371650230494114,0.334927134008735,0.550671877509503,0.227947433109577,0.413730552247184,0.566615787178369,1
1664,0.177905135359324,0.516940476770828,0.277217877727637,0.329175484145783,0.370724227939778,0.329175484145783,0.567856951656941,0.224449276732533,0.405483217960861,0.579208460532054,3
1665,0.176721212578237,0.499878126066397,0.276013222070141,0.327779610935866,0.370460294844581,0.327779610935866,0.541410139729108,0.219532948851281,0.39635568571708,0.555549498473615,3
1666,0.180220194555463,0.505094330424609,0.282725282399145,0.335838838825177,0.378591894569912,0.335838838825177,0.546870817495583,0.22388200813085,0.413119638596346,0.561873092019189,1
1667,0.184586381117563,0.531272851362551,0.277021844511171,0.327636829532696,0.372595245178188,0.327636829532696,0.581883398468869,0.23182376855441,0.39536964964906,0.595235499345835,3
1668,0.173297639695347,0.482084531760347,0.280620884120248,0.332732445762711,0.374776048295283,0.332732445762711,0.532790834627121,0.219627493618228,0.407164570223586,0.546936327954645,1
1669,0.172528466933112,0.497538146541218,0.276723547084783,0.328383374996085,0.37220605569883,0.328383374996085,0.569463033352963,0.223787463363903,0.398012922967272,0.572830353249019,1
1670,0.177882512631023,0.488568225028031,0.288095566476611,0.341773067431397,0.37077567252613,0.341773067431397,0.559344718668023,0.236078283067032,0.413398300963395,0.572121674662015,1
1671,0.188794208581555,0.600350996928777,0.276875698945687,0.328760571097453,0.369639418184096,0.328760571097453,0.656084372825098,0.23948189467713,0.404406080734383,0.654819014391627,3
1672,0.171382248699193,0.484522010432409,0.275783765716855,0.327398000327958,0.36963718146295,0.327398000327958,0.539429305637347,0.219532948851281,0.397652537502194,0.545355429568251,3
1673,0.174179926099088,0.521084190513333,0.290232054177009,0.344189231166892,0.376042032463771,0.344189231166892,0.586380427217731,0.228231067410419,0.418339199086845,0.583024422154383,1
1674,0.188409622200437,0.498171890995954,0.289930400439634,0.343378764839081,0.378533739820123,0.343378764839081,0.542909149312062,0.232107402855252,0.426538303348102,0.560074138682948,1
1675,0.198770831762311,0.525374152976161,0.28536871629864,0.339137803252616,0.369967097831946,0.339137803252616,0.567214518978532,0.243074595821121,0.41080191794733,0.581279982555604,3
1676,0.156307970741271,0.433724954906645,0.276301026914455,0.328121937296792,0.370735411545507,0.328121937296792,0.485518496707533,0.201285808830481,0.397434162666477,0.482664631487135,3
1677,0.18095166277053,0.495051918295715,0.289545945048646,0.341810116057212,0.382299259868973,0.341810116057212,0.540553562824562,0.225111090101163,0.414805010027826,0.555440470998692,1
1678,0.17752808988764,0.522107931555599,0.277769567804618,0.32957930575047,0.372114350131855,0.32957930575047,0.576369184645859,0.225300179635057,0.408315392210583,0.58738552115133,3
1679,0.144129402005882,0.340028274752596,0.287185830844318,0.334093571400676,0.382680620824321,0.334093571400676,0.36897050163285,0.183322303110523,0.402723388748739,0.352322285215874,1
1680,0.178282180831008,0.520109199044508,0.283344755137385,0.336609067597729,0.374079309658386,0.336609067597729,0.56180737726859,0.22322019476222,0.420146485303909,0.572012647187091,1
1681,0.201500640977302,0.542095256666504,0.281019080989119,0.333112153355566,0.370685085319728,0.333112153355566,0.587825900744151,0.249125460905739,0.406225424457714,0.605429568251199,1
1682,0.18183394917427,0.541217764344562,0.276070340173935,0.327841350411627,0.370242214532872,0.327841350411627,0.600513946142727,0.23182376855441,0.396334250150384,0.602812908853031,3
1683,0.17160093507277,0.493004436211183,0.27940282327731,0.330143714728757,0.375640541018111,0.330143714728757,0.554044649071149,0.221518388957171,0.400286432759977,0.561109899694723,1
1684,0.147258879420858,0.0828255252766538,0.284685055776051,0.33818463267133,0.36963718146295,0.33818463267133,0.0883880293377589,0.187198638555356,0.398567568255533,0.0692869603139991,1
1685,0.201583590981072,0.620338322039682,0.275805057598228,0.327471500174144,0.36963718146295,0.327471500174144,0.647197387440441,0.258296303299612,0.396340948764976,0.645333624073266,3
1686,0.145268079330367,0.26900014624872,0.276260681444091,0.328055433104617,0.369872037183252,0.328055433104617,0.283634027517533,0.183795026945259,0.39402456783888,0.264555167902311,1
1687,0.156443707111078,0.421586311119778,0.27552258566423,0.327108297254225,0.370010713894288,0.327108297254225,0.46078483858879,0.198544010589014,0.394433183329024,0.452518534670737,1
1688,0.149091320413242,0.249305318578462,0.27603932059888,0.327519214620184,0.370217610600269,0.327519214620184,0.259382193907597,0.187671362390092,0.396287359848236,0.259376362843437,1
1689,0.191312872332403,0.55618388339102,0.276239282828722,0.327983250439687,0.36963718146295,0.327983250439687,0.598693720220569,0.237685544105134,0.398898479816404,0.606029219363279,3
1690,0.162680039212729,0.459562228830498,0.27550732382707,0.327120341529715,0.36963718146295,0.327120341529715,0.499652015632529,0.205445778576156,0.394823042698309,0.48637156563454,3
1691,0.173192066963276,0.464144688733974,0.32856773938525,0.391958266970975,0.36963718146295,0.391958266970975,0.515552224423149,0.218114777347074,0.5003583758807,0.533144352376799,1
1692,0.158291229922329,0.451372300492371,0.279877176416467,0.329893854070441,0.376974745181544,0.329893854070441,0.495529739279405,0.201853077432164,0.397732920877304,0.483972961186219,1
1693,0.164708543850388,0.480329547116463,0.277202901014882,0.329229593820294,0.371233082000434,0.329229593820294,0.52042400556775,0.208471211118465,0.399390158127496,0.505887483645879,3
1694,0.181539853706357,0.555062643201872,0.277857317738613,0.329132332740039,0.373017985474733,0.329132332740039,0.598211895711762,0.225583813935899,0.400082794876364,0.619821194941125,1
1695,0.107571073071412,0.38292789938088,0.301872638431513,0.354970335436617,0.394941207784684,0.354970335436617,0.422078269714653,0.140115344615676,0.424237999097027,0.421445704317488,1
1696,0.173697307895332,0.480865792424316,0.276414377948753,0.328157429766254,0.370418915503385,0.328157429766254,0.529953423630815,0.218682045948757,0.397242582289131,0.546990841692106,3
1697,0.171480280521831,0.470969629015746,0.27933108549289,0.331835042193541,0.36963718146295,0.331835042193541,0.522672519942181,0.214238441902241,0.398869005912197,0.538486698648059,1
1698,0.151813588718799,0.459220981816409,0.288184824091954,0.332676554514875,0.389711753745949,0.332676554514875,0.497457037314631,0.195991301881441,0.398117421354915,0.465547317924117,1
1699,0.152009652364075,0.440744893482182,0.28074741752062,0.330800955470989,0.376718640610356,0.330800955470989,0.486482145725146,0.195234943745864,0.405465801562921,0.473506323593546,1
1700,0.160749566397708,0.449081070540633,0.277874480815172,0.329801182508799,0.36963718146295,0.329801182508799,0.491353926869747,0.2023258012669,0.399012356264477,0.489315307457479,1
1701,0.168697684940804,0.490615707112563,0.278792796150519,0.330068785828604,0.374448368647432,0.330068785828604,0.536002998019166,0.213576628533611,0.403504447210228,0.532108591365024,1
1702,0.182429681019531,0.498903134597572,0.291990410596384,0.340148541476627,0.390198240595147,0.340148541476627,0.543658654103539,0.227191074974,0.430281489182407,0.56072830353249,1
1703,0.182663449211975,0.530834105201579,0.278638233512607,0.33040252861972,0.373823205087199,0.33040252861972,0.572032764066599,0.227285619740947,0.402858700763508,0.581334496293066,1
1704,0.172815021491592,0.493248184078389,0.277814149422227,0.328328622364379,0.3718280498252,0.328328622364379,0.548155682852401,0.220289306986858,0.401433235578218,0.55451373746184,1
1705,0.179239876329085,0.537220299322381,0.277577953775041,0.326581259777347,0.373945106389641,0.326581259777347,0.580598533112051,0.225678358702846,0.39484045909625,0.564326210204972,1
1706,0.169323580423799,0.467508409301419,0.27998688579713,0.332598405604143,0.372083036035814,0.332598405604143,0.519246212324,0.215089344804765,0.413078107185872,0.533744003488879,1
1707,0.177942839906493,0.514356749378443,0.280358389438636,0.333016466665284,0.36963718146295,0.333016466665284,0.571979228010065,0.227096530207053,0.40645317735386,0.572884866986481,1
1708,0.171389789608627,0.471457124750158,0.276380545394899,0.32810372536586,0.36963718146295,0.32810372536586,0.51228652497457,0.212820270398033,0.397758375612756,0.532054077627562,1
1709,0.175831385265063,0.495051918295715,0.278803707838289,0.330687531271144,0.371262159375329,0.330687531271144,0.543444509877402,0.22123475465633,0.403365116026703,0.5527147841256,1
1710,0.183666390166654,0.516745478477063,0.277598659925587,0.329511706781991,0.37303252416218,0.329511706781991,0.575780288023984,0.234281932495036,0.404506559953271,0.588148713475796,3
1711,0.173335344242516,0.480378296689904,0.275740730409586,0.327435672094625,0.36963718146295,0.327435672094625,0.534771668718882,0.218492956414862,0.397482392691544,0.553205407762756,3
1712,0.17570318980469,0.493296933651831,0.280293375942264,0.331362457672596,0.376506152101511,0.331362457672596,0.537448471545586,0.220100217452964,0.406840357277308,0.551460968163977,1
1713,0.148012970364226,0.411690147711207,0.284116416110343,0.337642860361692,0.375793756416594,0.337642860361692,0.454039295465496,0.189278623428193,0.39705502108054,0.452354993458351,1
1714,0.162431189201418,0.457612245892848,0.278290250018913,0.328532714438294,0.374498694873211,0.328532714438294,0.515016863857808,0.210078472156566,0.399558963215228,0.524313126907981,1
1715,0.16378855289948,0.472822112806513,0.282672181425945,0.334232474566018,0.380680992120031,0.334232474566018,0.525402858825419,0.210645740758249,0.405195177533383,0.535052333187963,1
1716,0.169180303144559,0.47033588456101,0.275646617108363,0.327076683135643,0.369646128347533,0.327076683135643,0.517158306119171,0.212914815164981,0.397659236116786,0.530527692978631,1
1717,0.162566925571224,0.485838248915322,0.283578906847394,0.332570138978059,0.380811840307057,0.332570138978059,0.53172011349644,0.212442091330245,0.399157046339676,0.523222852158744,1
1718,0.191720081441822,0.569053770779506,0.275248260955255,0.326794015502036,0.36963718146295,0.326794015502036,0.600513946142727,0.235038290630614,0.396000659143676,0.608427823811601,3
1719,0.171442575974663,0.491639448154829,0.299566928639463,0.354186313269157,0.402324624286766,0.354186313269157,0.537127255206381,0.215845702940342,0.432617965952282,0.550316179677279,1
1720,0.160621370937335,0.425730024862282,0.275563025990886,0.327173872533059,0.36963718146295,0.327173872533059,0.488784196156111,0.207242129148152,0.396066305566683,0.497982991713912,3
1721,0.15132342960561,0.393750304684834,0.276043391119618,0.327453445150866,0.370282475513495,0.327453445150866,0.447240216285668,0.195991301881441,0.398100004956975,0.4431421718273,3
1722,0.174127139733052,0.485253254034027,0.276826828458644,0.327879978361314,0.370460294844581,0.327879978361314,0.536110070132234,0.2205729412877,0.397423444883129,0.547372437854339,1
1723,0.161646934620315,0.526934139326281,0.276617683064338,0.327832922740081,0.37206961570894,0.327832922740081,0.560308367685636,0.206674860546469,0.395121800909136,0.499727431312691,1
1724,0.174338285197195,0.484765758299615,0.285386726071607,0.3372432329662,0.378596368012204,0.3372432329662,0.533968627870871,0.220194762219911,0.413620694967867,0.547045355429568,1
1725,0.17935298997059,0.503631843221372,0.278821743582158,0.331162666019927,0.36963718146295,0.331162666019927,0.548851651587344,0.223503829063061,0.398724315836999,0.565361971216747,3
1726,0.171125857778448,0.479013308633549,0.285891997792272,0.339808869690236,0.378716032593501,0.339808869690236,0.528186733765191,0.216602061075919,0.409392529437062,0.541266899258613,1
1727,0.16991931226906,0.494028177253449,0.278329808631099,0.329490579377474,0.371408664610374,0.329490579377474,0.535039349001553,0.214427531436135,0.402427309983749,0.531617967727867,1
1728,0.177324485332931,0.508653049285819,0.277581393520943,0.327713041440196,0.372323483558981,0.327713041440196,0.556453771615183,0.222369291859696,0.40230137602941,0.565089402529437,1
1729,0.172392730563306,0.490371959245357,0.28126942211483,0.333635383687971,0.37786607855812,0.333635383687971,0.535467637453825,0.215940247707289,0.406012408513671,0.548626253815962,1
1730,0.179307744513988,0.51148052454541,0.27695090178557,0.328772732534857,0.371640165248958,0.328772732534857,0.555222442314899,0.224638366266427,0.402842624088486,0.562418229393807,3
1731,0.170545207752055,0.500463120947692,0.280128425465634,0.330296029158183,0.377126842219454,0.330296029158183,0.54762032228706,0.216602061075919,0.401430556132381,0.545464457043175,1
1732,0.173041248774602,0.478135816311607,0.282620599376908,0.335707139627713,0.371986857026548,0.335707139627713,0.526741260238771,0.217831143046232,0.417311631608351,0.540449193196686,1
1733,0.157559761707262,0.43196997026276,0.288420401066863,0.342858540566955,0.376299255395531,0.342858540566955,0.472830451308957,0.196274936182282,0.425383462192349,0.48964238988225,1
1734,0.216348691652213,0.583386145371228,0.278171092890665,0.330361823886475,0.370394311570782,0.330361823886475,0.618180844798972,0.259903564337714,0.403331622953741,0.632959005669429,3
1735,0.174345826106628,0.490469458392239,0.289333137816546,0.343741778558941,0.381998420874871,0.343741778558941,0.544033406499277,0.223409284296114,0.4215357779704,0.5527147841256,1
1736,0.148284443103838,0.422658801735485,0.280583041545229,0.329757420777418,0.37756971300631,0.329757420777418,0.479736602601852,0.20166398789827,0.399738486086308,0.451482773658962,1
1737,0.171555689616168,0.494369424267538,0.275695262454726,0.327373871966638,0.370193006667666,0.327373871966638,0.560308367685636,0.220762030821594,0.398201823898781,0.563017880505888,1
1738,0.157808611718573,0.427192512065519,0.276557599919364,0.32658319749119,0.372276512414921,0.32658319749119,0.472830451308957,0.200529450694904,0.393879877763681,0.480429568251199,1
1739,0.163894125631551,0.430994978793936,0.275312395084922,0.32680985187805,0.36963718146295,0.32680985187805,0.526259435729964,0.214332986669188,0.395273189598927,0.536960313999128,1
1740,0.161941030088229,0.477989567591284,0.282498471929971,0.332980935071867,0.378060673297799,0.332980935071867,0.521762406981102,0.206485771012574,0.406198629999344,0.516790231138247,1
1741,0.158834175401553,0.448203578218691,0.283309193035146,0.3363621949518,0.37572218133993,0.3363621949518,0.501472241554687,0.204500330906684,0.412145660034592,0.507631923244658,1
1742,0.171668803257673,0.509628040754643,0.277313155387702,0.328543326647797,0.372794313360159,0.328543326647797,0.550725413566037,0.213103904698875,0.397391291533085,0.540994330571304,1
1743,0.173169444234975,0.488324477160825,0.278687985350382,0.330185819558588,0.3741240440813,0.330185819558588,0.533968627870871,0.218114777347074,0.401986541143561,0.546009594417793,1
1744,0.160892843676947,0.457904743333496,0.278505003408766,0.328772627687501,0.373907082130164,0.328772627687501,0.505219765512072,0.209983927389619,0.402267882956447,0.492640645442652,1
1745,0.155274866148858,0.394042802125481,0.275080862897931,0.32661442348721,0.369687507688729,0.32661442348721,0.436907757374592,0.197314928618701,0.393693656278009,0.444941125163541,1
1746,0.158947289043059,0.468434651196802,0.279134086465697,0.329368510543762,0.374869990583404,0.329368510543762,0.536484822527973,0.212725725631086,0.399608532963213,0.529600959441779,1
1747,0.161171857325994,0.449519816701604,0.276469729634341,0.327349284696255,0.371999158992849,0.327349284696255,0.494459018148723,0.204405786139737,0.400034564851297,0.492422590492804,1
1748,0.179277580876254,0.499146882464778,0.281341515688055,0.331057055322234,0.378367104094765,0.331057055322234,0.543337437764334,0.223409284296114,0.401591322882601,0.554568251199302,1
1749,0.179971344544152,0.550675181592161,0.278291305950723,0.327821809049482,0.374068126052657,0.327821809049482,0.599389688955511,0.231351044719675,0.39913561077298,0.57849978194505,1
1750,0.18197722645351,0.506020572319992,0.287514019543289,0.334480684249922,0.389565248510903,0.334480684249922,0.564644788264896,0.231918313321358,0.403532581391517,0.571140427387702,1
1751,0.150697534122615,0.369765514551748,0.278632808847694,0.32735001988747,0.375031034505897,0.32735001988747,0.412923604047326,0.192209511203555,0.396121234206341,0.387483645878761,1
1752,0.152824070582912,0.448447326085897,0.286192814369792,0.336067037312236,0.378416311959972,0.336067037312236,0.486000321216339,0.189656802495982,0.400747297443943,0.463693850850414,1
1753,0.0893371540607797,0.201969482767026,0.287457822788195,0.338247122567982,0.380537841966704,0.338247122567982,0.228652497457037,0.122340928429611,0.420019211626651,0.200719581334496,1
1754,0.112698891486313,0.377955442889875,0.278620178900649,0.328297235148591,0.375752377075398,0.328297235148591,0.430644038760105,0.177365982792852,0.397523924102017,0.366550370693415,1
1755,0.0792775808762537,0.270365134305075,0.302055638421154,0.355118569249561,0.401520523034873,0.355118569249561,0.291396755714974,0.136806277772525,0.413216098646478,0.183220671609245,1
1756,0.153646029711183,0.434114951494174,0.279259676164007,0.328927817344114,0.373628610347519,0.328927817344114,0.480057818941057,0.194573130377234,0.400885288904549,0.462549062363716,1
1757,0.109252695875123,0.387169112270268,0.283018834173747,0.332568625692517,0.382917713265769,0.332568625692517,0.431821832003855,0.137751725441997,0.397022867730496,0.431748800697776,1
1758,0.149181811326446,0.435236191683323,0.284405591414141,0.336845124638035,0.379508950239665,0.336845124638035,0.485786176990203,0.192020421669661,0.408758840496608,0.498855211513301,1
1759,0.159346957243044,0.468532150343685,0.292951936329313,0.341448877200253,0.391145492000367,0.341448877200253,0.519888645002409,0.20100217452964,0.408607451806817,0.520279110335805,1
